9,0.115368,3.5224,5.2465,-2.7033,12.1833,13.4029,11.1541
10,0.136545,3.5268,5.1813,-2.5475,11.7663,12.9451,10.7517
11,0.165952,3.5344,5.1207,-2.3720,11.2818,12.4009,10.2895
12,0.197213,3.5437,5.0800,-2.2187,10.8446,11.9011,9.8774
13,0.220097,3.5493,5.0536,-2.1225,10.5736,11.5965,9.6206
14,0.236410,3.5529,5.0358,-2.0592,10.3960,11.3981,9.4520
15,0.247385,3.5552,5.0227,-2.0172,10.2788,11.2679,9.3405
16,0.254697,3.5567,5.0130,-1.9889,10.2003,11.1811,9.2658
17,0.260019,3.5577,5.0056,-1.9683,10.1437,11.1188,9.2117
18,0.264046,3.5585,4.9996,-1.9526,10.1006,11.0715,9.1705
19,0.267264,3.5591,4.9945,-1.9399,10.0659,11.0336,9.1372
20,0.269908,3.5596,4.9901,-1.9293,10.0370,11.0021,9.1094
21,0.272260,3.5600,4.9862,-1.9199,10.0114,10.9741,9.0849
22,0.274568,3.5604,4.9827,-1.9110,9.9871,10.9477,9.0617
23,0.277087,3.5609,4.9793,-1.9019,9.9620,10.9202,9.0377
24,0.280204,3.5614,4.9759,-1.8914,9.9333,10.8886,9.0102
25,0.284421,3.5622,4.9722,-1.8783,9.8969,10.8485,8.9755
26,0.290609,3.5632,4.9674,-1.8599,9.8457,10.7919,8.9268
27,0.355548,3.5788,4.9009,-1.6434,9.2355,10.1080,8.3524
28,0.371993,3.5840,4.8790,-1.5809,9.0582,9.9076,8.1869
29,0.383342,3.5880,4.8630,-1.5359,8.9301,9.7623,8.0677
30,0.395562,3.5927,4.8461,-1.4868,8.7896,9.6023,7.9376
31,0.409766,3.5986,4.8272,-1.4289,8.6233,9.4123,7.7843
32,0.423474,3.6049,4.8093,-1.3714,8.4573,9.2216,7.6323
33,0.436437,3.6115,4.7933,-1.3162,8.2974,9.0367,7.4870
34,0.448843,3.6182,4.7794,-1.2633,8.1434,8.8574,7.3484
35,0.460473,3.6249,4.7678,-1.2136,7.9977,8.6866,7.2185
36,0.470690,3.6315,4.7591,-1.1692,7.8661,8.5313,7.1023
37,0.479984,3.6379,4.7522,-1.1282,7.7427,8.3840,6.9950
38,0.489010,3.6444,4.7464,-1.0881,7.6203,8.2368,6.8897
39,0.498434,3.6515,4.7413,-1.0462,7.4918,8.0824,6.7799
40,0.509175,3.6598,4.7364,-0.9991,7.3460,7.9074,6.6557
41,0.521836,3.6695,4.7315,-0.9445,7.1781,7.7070,6.5126
42,0.536901,3.6808,4.7258,-0.8812,6.9859,7.4804,6.3476
43,0.554237,3.6930,4.7178,-0.8108,6.7782,7.2377,6.1683
44,0.571574,3.7048,4.7095,-0.7421,6.5802,7.0090,5.9960
45,0.589394,3.7164,4.7004,-0.6730,6.3866,6.7873,5.8266
46,0.607715,3.7277,4.6894,-0.6037,6.1981,6.5733,5.6601
47,0.625012,3.7378,4.6780,-0.5396,6.0284,6.3803,5.5111
48,0.639657,3.7459,4.6671,-0.4863,5.8900,6.2239,5.3892
49,0.651771,3.7522,4.6568,-0.4428,5.7786,6.0989,5.2906
50,0.662093,3.7572,4.6472,-0.4061,5.6856,5.9951,5.2079
51,0.671016,3.7614,4.6385,-0.3747,5.6064,5.9070,5.1372
52,0.676455,3.7639,4.6329,-0.3556,5.5585,5.8541,5.0945
53,0.681873,3.7664,4.6272,-0.3367,5.5111,5.8018,5.0519
54,0.687273,3.7687,4.6213,-0.3179,5.4642,5.7501,5.0098
55,0.692642,3.7710,4.6152,-0.2992,5.4180,5.6992,4.9683
56,0.697980,3.7733,4.6090,-0.2807,5.3727,5.6492,4.9277
57,0.703267,3.7754,4.6026,-0.2624,5.3280,5.6000,4.8875
58,0.708468,3.7775,4.5960,-0.2444,5.2839,5.5517,4.8478
59,0.713589,3.7795,4.5894,-0.2267,5.2400,5.5040,4.8078
60,0.718640,3.7814,4.5826,-0.2092,5.1964,5.4570,4.7680
61,0.723624,3.7832,4.5758,-0.1920,5.1534,5.4107,4.7286
62,0.728554,3.7851,4.5691,-0.1750,5.1110,5.3652,4.6898
63,0.733444,3.7869,4.5624,-0.1582,5.0695,5.3205,4.6518
64,0.738304,3.7886,4.5557,-0.1416,5.0286,5.2763,4.6144
65,0.743151,3.7904,4.5491,-0.1251,4.9880,5.2326,4.5775
66,0.747987,3.7922,4.5427,-0.1088,4.9479,5.1892,4.5410
67,0.752852,3.7940,4.5363,-0.0924,4.9080,5.1458,4.5050
68,0.757737,3.7958,4.5302,-0.0761,4.8682,5.1025,4.4693
69,0.762647,3.7977,4.5241,-0.0598,4.8285,5.0592,4.4338
70,0.767545,3.7995,4.5182,-0.0436,4.7890,5.0163,4.3984
71,0.772415,3.8014,4.5122,-0.0276,4.7496,4.9738,4.3628
72,0.777234,3.8032,4.5063,-0.0117,4.7107,4.9319,4.3274
73,0.781979,3.8049,4.5003,0.0040,4.6722,4.8906,4.2924
74,0.786628,3.8066,4.4942,0.0194,4.6344,4.8501,4.2578
75,0.791156,3.8082,4.4880,0.0345,4.5974,4.8105,4.2240
76,0.795548,3.8097,4.4817,0.0492,4.5613,4.7720,4.1909
77,0.799789,3.8111,4.4754,0.0635,4.5261,4.7346,4.1586
78,0.803856,3.8125,4.4690,0.0773,4.4920,4.6985,4.1272
79,0.807780,3.8137,4.4626,0.0908,4.4589,4.6634,4.0966
80,0.811573,3.8149,4.4562,0.1039,4.4267,4.6294,4.0667
81,0.815236,3.8160,4.4498,0.1166,4.3953,4.5963,4.0376
82,0.819050,3.8171,4.4430,0.1300,4.3623,4.5616,4.0070
83,0.822799,3.8182,4.4362,0.1432,4.3298,4.5274,3.9766
84,0.826500,3.8193,4.4293,0.1562,4.2974,4.4934,3.9465
85,0.830158,3.8203,4.4225,0.1692,4.2653,4.4597,3.9166
86,0.833783,3.8213,4.4156,0.1821,4.2334,4.4262,3.8868
87,0.837380,3.8224,4.4087,0.1950,4.2016,4.3929,3.8571
88,0.840957,3.8234,4.4019,0.2078,4.1699,4.3597,3.8276
89,0.844511,3.8244,4.3950,0.2205,4.1384,4.3266,3.7981
90,0.848050,3.8254,4.3883,0.2332,4.1069,4.2937,3.7689
91,0.851570,3.8265,4.3816,0.2458,4.0757,4.2610,3.7397
