basedir,brightThreshold,clType,cltpx,cltpy,dataPath,dist_mod,fit_afe,fit_age,fit_feh,fit_y,fractionBounded,halfLightAngle_bounded,halfLightAngle_filtered,halfLightRad_bounded,halfLightRad_filtered,halfMassAngle_bounded,halfMassAngle_filtered,halfMassRad_bounded,halfMassRad_filtered,imgPath,massDensity_coeff_bounded,massDensity_coeff_err_bounded,massDensity_coeff_err_filtered,massDensity_coeff_filtered,mass_fit_p_bounded,mass_fit_p_filtered,mass_fit_r2_bounded,mass_fit_r2_filtered,mass_intercept_bounded,mass_intercept_err_bounded,mass_intercept_err_filtered,mass_intercept_filtered,mass_slope_bounded,mass_slope_err_bounded,mass_slope_err_filtered,mass_slope_filtered,max_b_r,max_g_mag,meanBoundedProxyMass,meanDist,meanGalacticDist,meanProxyMass,mean_a_g,mean_bounded_b_r,mean_bounded_g_mag,mean_dec,mean_e_bp_rp,mean_par,mean_par_err,mean_par_over_ra,mean_pmdec,mean_pmra,mean_ra,medianAngle_bounded,medianAngle_filtered,medianRad_bounded,medianRad_filtered,min_b_r,min_g_mag,name,noise_cutoff,numBounded,numDensity_coeff_bounded,numDensity_coeff_err_bounded,numDensity_coeff_err_filtered,numDensity_coeff_filtered,pMax,pMin,par_max,par_min,pmdec_max,pmdec_min,pmra_max,pmra_min,radDist,reddening,residual_coeff_bounded,residual_coeff_filtered,residual_scaleAngle_bounded,residual_scaleAngle_filtered,residual_scaleRad_bounded,residual_scaleRad_filtered,scaleAngle_bounded,scaleAngle_err_bounded,scaleAngle_err_filtered,scaleAngle_filtered,scaleAngle_mass_bounded,scaleAngle_mass_err_bounded,scaleAngle_mass_err_filtered,scaleAngle_mass_filtered,scaleRad_bounded,scaleRad_err_bounded,scaleRad_err_filtered,scaleRad_filtered,scaleRad_mass_bounded,scaleRad_mass_err_bounded,scaleRad_mass_err_filtered,scaleRad_mass_filtered,stdev_a_g,stdev_dec,stdev_e_bp_rp,stdev_par,stdev_par_over_ra,stdev_pmdec,stdev_pmra,stdev_ra,totalBoundedProxyMass,totalProxyMass,turnPoint
clusters/,15.0,Open,0.7,12.8,clusters/IC4651/data/,9.872058585073383,0.0,1.585,0.5,0.3163,0.7726315789473684,0.1161692913553695,0.1161692913553695,1.9115251515840128,1.9115251515840128,0.2234102759312236,0.23641965517142297,3.6761381306740604,3.8902029264044904,clusters/IC4651/plots/,9247.039271796262,736.0108181464666,569.4599366797264,9151.536690124876,0.030864350185239406,0.04781570166471943,0.831938688764371,0.7778418410938105,1.3290391275897702,0.05097703753522,0.05210741362069637,1.189125484954388,-0.04650405557000127,0.012067530765320567,0.012335118856889133,-0.03997776239376378,2.9540672,19.603884,1.1223949945769258,942.7829439244492,7120.687064616897,1.0097681751353953,0.0,1.0476241559128063,14.764042292234333,-49.91242775698208,0.0,1.0606895324573626,0.07760942502736844,0.004060565652370874,-5.0510199270212555,-2.4274031693465563,261.2155128510241,0.24728508676842786,0.2579411541789328,4.068989811803964,4.244331682572924,0.17796612,8.157972,IC4651,0.8,734.0,6559.655682861623,736.0108181464666,569.4599366797264,6924.546137800146,7.231488343819976,0.23180323786152288,1.5,0.8,-4.6,-5.5,-2.0,-2.9,0.0,0.04,1.284929804758388,1.1991511208061536,15.309454586584847,12.533386943184754,251.91173293610285,206.2325085821827,0.08919796057806548,0.015211605805267536,0.015189406718095481,0.11028912455423026,0.07954885767269283,0.015211605805267536,0.015189406718095481,0.0948385994960674,1.4677213153809128,0.10745894409346972,0.13283881021539895,1.814769058775434,1.3089486941602215,0.09582915337031112,0.11423700962357279,1.560536060456535,0.0,0.18097545174555174,0.0,0.09752292252228321,0.0003729988176923979,0.1783733841832446,0.17891622634644969,0.28511759787446195,823.8379260194636,959.2797663786256,0.0
