basedir,brightThreshold,clType,cltpx,cltpy,dataPath,dist_mod,fit_afe,fit_age,fit_feh,fit_y,fractionBounded,halfLightAngle_bounded,halfLightAngle_filtered,halfLightRad_bounded,halfLightRad_filtered,halfMassAngle_bounded,halfMassAngle_filtered,halfMassRad_bounded,halfMassRad_filtered,imgPath,massDensity_coeff_bounded,massDensity_coeff_err_bounded,massDensity_coeff_err_filtered,massDensity_coeff_filtered,mass_fit_p_bounded,mass_fit_p_filtered,mass_fit_r2_bounded,mass_fit_r2_filtered,mass_intercept_bounded,mass_intercept_err_bounded,mass_intercept_err_filtered,mass_intercept_filtered,mass_slope_bounded,mass_slope_err_bounded,mass_slope_err_filtered,mass_slope_filtered,max_b_r,max_g_mag,meanBoundedProxyMass,meanDist,meanGalacticDist,meanProxyMass,mean_a_g,mean_bounded_b_r,mean_bounded_g_mag,mean_dec,mean_e_bp_rp,mean_par,mean_par_err,mean_par_over_ra,mean_pmdec,mean_pmra,mean_ra,medianAngle_bounded,medianAngle_filtered,medianRad_bounded,medianRad_filtered,min_b_r,min_g_mag,name,noise_cutoff,numBounded,numDensity_coeff_bounded,numDensity_coeff_err_bounded,numDensity_coeff_err_filtered,numDensity_coeff_filtered,pMax,pMin,par_max,par_min,pmdec_max,pmdec_min,pmra_max,pmra_min,radDist,reddening,residual_coeff_bounded,residual_coeff_filtered,residual_scaleAngle_bounded,residual_scaleAngle_filtered,residual_scaleRad_bounded,residual_scaleRad_filtered,scaleAngle_bounded,scaleAngle_err_bounded,scaleAngle_err_filtered,scaleAngle_filtered,scaleAngle_mass_bounded,scaleAngle_mass_err_bounded,scaleAngle_mass_err_filtered,scaleAngle_mass_filtered,scaleRad_bounded,scaleRad_err_bounded,scaleRad_err_filtered,scaleRad_filtered,scaleRad_mass_bounded,scaleRad_mass_err_bounded,scaleRad_mass_err_filtered,scaleRad_mass_filtered,stdev_a_g,stdev_dec,stdev_e_bp_rp,stdev_par,stdev_par_over_ra,stdev_pmdec,stdev_pmra,stdev_ra,totalBoundedProxyMass,totalProxyMass,turnPoint
clusters/,15.0,Open,0.69,13.5,clusters/M67/data/,9.706089857678077,0.0,3.548,0.25,0.2869,0.761,0.18458553969242172,0.18458553969242172,2.813795993114396,2.813795993114396,0.18458553969242172,0.1986790672966824,2.813795993114396,3.0286357447428047,clusters/M67/plots/,13900.89591016899,692.200234781314,757.3527615858602,14862.357021811238,0.1676281184038804,0.033947146551223856,0.522591472297187,0.8213638654755124,1.0944730866671337,0.029703554171954517,0.03541126666355418,1.0360181684793774,-0.01174673516898003,0.006482170904627588,0.007727758137416042,-0.02870101717997953,2.6995125,20.028975,1.0530808561371765,873.4096209493191,8724.311765609156,0.9302099233622453,0.0,0.978473637542707,14.263824246386333,11.81887578833497,0.0,1.1449381550355358,0.065525130468,0.008618829452744036,-2.900654927768441,-10.96608083729705,132.84224767131826,0.18778657209115643,0.21483070663945109,2.862592080567387,3.274849062105808,-0.5241947,8.222472,M67,0.8,761.0,11996.20172415073,692.200234781314,757.3527615858602,13336.94418213964,7.866557545220533,0.2101334957052178,1.23,1.03,-1.75,-4.25,-9.75,-12.25,0.0,0.0,1.076479669677548,1.0093702429149067,26.000228542205623,22.166887823450132,396.3438252748481,337.9089187667339,0.06612930726792612,0.00505218872883962,0.0051743244753338176,0.06797636576769178,0.06197802916079174,0.00505218872883962,0.0051743244753338176,0.06223503317073857,1.0080658546058394,0.05769320255139194,0.05930468778342994,1.0362221544674037,0.9447843552878417,0.054071395097193366,0.05429557802994422,0.9487020882511482,0.0,0.19894680242821206,0.0,0.044007527640958326,0.00033227211449803626,0.24510968729547003,0.24005168971578345,0.20833113467666542,801.3945315203913,930.2099233622453,0.0
