basedir,brightThreshold,clType,cltpx,cltpy,dataPath,dist_mod,fit_afe,fit_age,fit_feh,fit_y,fractionBounded,halfLightAngle_bounded,halfLightAngle_filtered,halfLightRad_bounded,halfLightRad_filtered,halfMassAngle_bounded,halfMassAngle_filtered,halfMassRad_bounded,halfMassRad_filtered,imgPath,massDensity_coeff_bounded,massDensity_coeff_err_bounded,massDensity_coeff_err_filtered,massDensity_coeff_filtered,mass_fit_p_bounded,mass_fit_p_filtered,mass_fit_r2_bounded,mass_fit_r2_filtered,mass_intercept_bounded,mass_intercept_err_bounded,mass_intercept_err_filtered,mass_intercept_filtered,mass_slope_bounded,mass_slope_err_bounded,mass_slope_err_filtered,mass_slope_filtered,max_b_r,max_g_mag,meanBoundedProxyMass,meanDist,meanGalacticDist,meanProxyMass,mean_a_g,mean_bounded_b_r,mean_bounded_g_mag,mean_dec,mean_e_bp_rp,mean_par,mean_par_err,mean_par_over_ra,mean_pmdec,mean_pmra,mean_ra,medianAngle_bounded,medianAngle_filtered,medianRad_bounded,medianRad_filtered,min_b_r,min_g_mag,name,noise_cutoff,numBounded,numDensity_coeff_bounded,numDensity_coeff_err_bounded,numDensity_coeff_err_filtered,numDensity_coeff_filtered,pMax,pMin,par_max,par_min,pmdec_max,pmdec_min,pmra_max,pmra_min,radDist,reddening,residual_coeff_bounded,residual_coeff_filtered,residual_scaleAngle_bounded,residual_scaleAngle_filtered,residual_scaleRad_bounded,residual_scaleRad_filtered,scaleAngle_bounded,scaleAngle_err_bounded,scaleAngle_err_filtered,scaleAngle_filtered,scaleAngle_mass_bounded,scaleAngle_mass_err_bounded,scaleAngle_mass_err_filtered,scaleAngle_mass_filtered,scaleRad_bounded,scaleRad_err_bounded,scaleRad_err_filtered,scaleRad_filtered,scaleRad_mass_bounded,scaleRad_mass_err_bounded,scaleRad_mass_err_filtered,scaleRad_mass_filtered,stdev_a_g,stdev_dec,stdev_e_bp_rp,stdev_par,stdev_par_over_ra,stdev_pmdec,stdev_pmra,stdev_ra,totalBoundedProxyMass,totalProxyMass
clusters/,15.0,Open,-0.05,10.0,clusters/M47/data/,8.402891109383251,0.0,0.045,0.0,0.2703,0.4787234042553192,0.12217358745057574,0.12217358745057574,1.0219567300010428,1.0219567300010428,0.20021743035690429,0.21848827072790242,1.6747772958662448,1.8276090876597855,clusters/M47/plots/,3670.1449819949635,157.62671791716315,200.45653222534304,4197.346261793103,0.4027825731005165,0.2619726360998898,0.23946716630897508,0.38764688860138263,1.4455935286817991,0.213190088596004,0.12963679898968197,0.9830271728630677,-0.07873921230552619,0.08101518630023143,0.049263779055963096,-0.06788995768346348,3.2301254,20.29732,1.5190727459748117,479.2677672635711,8310.269155990849,0.9018649478864048,0.0,0.9264066077920444,13.053530823555556,-14.479749151423423,0.0,2.086516282347973,0.10816638914574465,0.018280807825169672,0.9773271737383384,-7.028328722220599,114.13766644998884,0.22466565585462658,0.2639496352425421,1.8792816335496074,2.207883976776563,-0.1098547,5.633544,M47,1.0,225.0,2004.4379784849252,157.62671791716315,200.45653222534304,2747.852676853866,4.517491648241311,0.12067239150126378,2.23,1.88,1.4,0.4,-6.5,-7.5,0.0,0.25,1.7976201943942272,1.2044009887701799,25.580300384624525,4.653830675597341,213.9739094105819,38.92832876939139,0.1072659303504404,0.011122221656115155,0.014900957511640972,0.1386745863226669,0.10522363877507629,0.011122221656115155,0.014900957511640972,0.09857191549695639,0.8972572690132551,0.04652592058600976,0.06016302460608863,1.1599841645796918,0.8801739233931382,0.046068730049490886,0.04291205011241125,0.824533637206656,0.0,0.2273717592400589,0.0,0.07107962693335387,0.0006246617610671892,0.205991808027616,0.21275700558875535,0.24270861032738092,341.7913678443326,423.8765255066103
