basedir,brightThreshold,clType,cltpx,cltpy,dataPath,dist_mod,fit_afe,fit_age,fit_feh,fit_y,fractionBounded,halfLightAngle_bounded,halfLightAngle_filtered,halfLightRad_bounded,halfLightRad_filtered,halfMassAngle_bounded,halfMassAngle_filtered,halfMassRad_bounded,halfMassRad_filtered,imgPath,massDensity_coeff_bounded,massDensity_coeff_err_bounded,massDensity_coeff_err_filtered,massDensity_coeff_filtered,mass_fit_p_bounded,mass_fit_p_filtered,mass_fit_r2_bounded,mass_fit_r2_filtered,mass_intercept_bounded,mass_intercept_err_bounded,mass_intercept_err_filtered,mass_intercept_filtered,mass_slope_bounded,mass_slope_err_bounded,mass_slope_err_filtered,mass_slope_filtered,max_b_r,max_g_mag,meanBoundedProxyMass,meanDist,meanGalacticDist,meanProxyMass,mean_a_g,mean_bounded_b_r,mean_bounded_g_mag,mean_dec,mean_e_bp_rp,mean_par,mean_par_err,mean_par_over_ra,mean_pmdec,mean_pmra,mean_ra,medianAngle_bounded,medianAngle_filtered,medianRad_bounded,medianRad_filtered,min_b_r,min_g_mag,name,noise_cutoff,numBounded,numDensity_coeff_bounded,numDensity_coeff_err_bounded,numDensity_coeff_err_filtered,numDensity_coeff_filtered,pMax,pMin,par_max,par_min,pmdec_max,pmdec_min,pmra_max,pmra_min,radDist,reddening,residual_coeff_bounded,residual_coeff_filtered,residual_scaleAngle_bounded,residual_scaleAngle_filtered,residual_scaleRad_bounded,residual_scaleRad_filtered,scaleAngle_bounded,scaleAngle_err_bounded,scaleAngle_err_filtered,scaleAngle_filtered,scaleAngle_mass_bounded,scaleAngle_mass_err_bounded,scaleAngle_mass_err_filtered,scaleAngle_mass_filtered,scaleRad_bounded,scaleRad_err_bounded,scaleRad_err_filtered,scaleRad_filtered,scaleRad_mass_bounded,scaleRad_mass_err_bounded,scaleRad_mass_err_filtered,scaleRad_mass_filtered,stdev_a_g,stdev_dec,stdev_e_bp_rp,stdev_par,stdev_par_over_ra,stdev_pmdec,stdev_pmra,stdev_ra,totalBoundedProxyMass,totalProxyMass
clusters/,15.0,Open,0.05,10.8,clusters/M48/data/,9.40241927792006,0.0,0.447,0.25,0.2869,0.5877742946708464,0.20474953531567716,0.20474953531567716,2.7138368796936487,2.7138368796936487,0.3076150637135103,0.32208606523318256,4.077260069811332,4.269064840208691,clusters/M48/plots/,2960.916600408726,184.28374972788893,260.89853633509045,2938.088688181653,0.01099235271410474,0.0028297603832333888,0.9140053650603265,0.9648269667532342,1.5503224088026915,0.06584739239065716,0.03141438866483546,1.17319145645307,-0.054868048602130966,0.00971673130451839,0.004635645583973414,-0.0420523874932422,2.981329,20.09843,1.2665350153405488,759.4231914277516,8528.421430656666,0.9422771874503421,0.0,0.8493226745360001,13.944996477333332,-5.7228481065956025,0.0,1.3167888619781978,0.11893007159247647,0.010671306446084295,1.0432985861254809,-1.2832166984460005,123.39355914293732,0.3432087784939643,0.365729254353817,4.549034209408595,4.847530114869334,0.05538559,8.685952,M48,1.0,375.0,1741.5667438054672,184.28374972788893,260.89853633509045,2436.562140810047,11.633627960836183,0.3107604434457791,2.0,1.0,1.5,0.62,-0.8,-1.75,0.0,0.02,1.4095194255236818,1.1284201348114147,24.49503135359439,42.407517566994805,324.66749853251963,562.0871616247075,0.1263513520808045,0.01571837631052628,0.017153629784130563,0.12883831310205496,0.1077136783761128,0.01571837631052628,0.017153629784130563,0.12159948291947609,1.674714223636088,0.15129271052859844,0.15428374918115176,1.70767745614074,1.427682619029481,0.12896073007881945,0.14560012903821065,1.6117309413658276,0.0,0.3329497881304655,0.0,0.14972879321322086,0.0012117705653531831,0.16962613546104519,0.17084641135641074,0.3420132073475565,474.9506307527058,601.1728455933182
