basedir,brightThreshold,clType,cltpx,cltpy,dataPath,dist_mod,fit_afe,fit_age,fit_feh,fit_y,fractionBounded,halfLightAngle_bounded,halfLightAngle_filtered,halfLightRad_bounded,halfLightRad_filtered,halfMassAngle_bounded,halfMassAngle_filtered,halfMassRad_bounded,halfMassRad_filtered,imgPath,massDensity_coeff_bounded,massDensity_coeff_err_bounded,massDensity_coeff_err_filtered,massDensity_coeff_filtered,mass_fit_p_bounded,mass_fit_p_filtered,mass_fit_r2_bounded,mass_fit_r2_filtered,mass_intercept_bounded,mass_intercept_err_bounded,mass_intercept_err_filtered,mass_intercept_filtered,mass_slope_bounded,mass_slope_err_bounded,mass_slope_err_filtered,mass_slope_filtered,max_b_r,max_g_mag,meanBoundedProxyMass,meanDist,meanGalacticDist,meanProxyMass,mean_a_g,mean_bounded_b_r,mean_bounded_g_mag,mean_dec,mean_e_bp_rp,mean_par,mean_par_err,mean_par_over_ra,mean_pmdec,mean_pmra,mean_ra,medianAngle_bounded,medianAngle_filtered,medianRad_bounded,medianRad_filtered,min_b_r,min_g_mag,name,noise_cutoff,numBounded,numDensity_coeff_bounded,numDensity_coeff_err_bounded,numDensity_coeff_err_filtered,numDensity_coeff_filtered,pMax,pMin,par_max,par_min,pmdec_max,pmdec_min,pmra_max,pmra_min,radDist,reddening,residual_coeff_bounded,residual_coeff_filtered,residual_scaleAngle_bounded,residual_scaleAngle_filtered,residual_scaleRad_bounded,residual_scaleRad_filtered,scaleAngle_bounded,scaleAngle_err_bounded,scaleAngle_err_filtered,scaleAngle_filtered,scaleAngle_mass_bounded,scaleAngle_mass_err_bounded,scaleAngle_mass_err_filtered,scaleAngle_mass_filtered,scaleRad_bounded,scaleRad_err_bounded,scaleRad_err_filtered,scaleRad_filtered,scaleRad_mass_bounded,scaleRad_mass_err_bounded,scaleRad_mass_err_filtered,scaleRad_mass_filtered,stdev_a_g,stdev_dec,stdev_e_bp_rp,stdev_par,stdev_par_over_ra,stdev_pmdec,stdev_pmra,stdev_ra,totalBoundedProxyMass,totalProxyMass,turnPoint
clusters/,15.0,Open,0.45,12.0,clusters/NGC2360/data/,10.248894046449688,0.0,0.708,0.5,0.3163,0.7663043478260869,0.11932600380299324,0.11932600380299324,2.3355591217774325,2.3355591217774325,0.1724072885900648,0.18816340724240221,3.3745152162494465,3.6829085711717293,clusters/NGC2360/plots/,11120.99100258841,670.8627349217344,718.8810268912645,11879.05097803068,0.02216107243467297,0.00392071064819024,0.8642496266439667,0.9563623294650261,1.2953589995728487,0.050872016369825024,0.036994979631420385,1.2199630004728463,-0.025683319601795512,0.005876807223751833,0.004273712328600413,-0.034653440891729205,2.6252594,20.236305,1.19925254777341,1121.4471440981026,8765.728031368699,1.0642587459500288,0.0,0.963812816719858,14.819477133865249,-15.634142261420903,0.0,0.8917049771473861,0.07794102576222825,0.008147859303420152,5.629119279204698,0.3809887530326481,109.43933373066265,0.19053743138815837,0.2053961213171974,3.7293751716798207,4.020203220013063,0.42921066,9.986667,NGC2360,1.0,564.0,7993.840867837811,670.8627349217344,718.8810268912645,8870.938306492302,14.860529705183119,0.3969582675815558,1.0,0.5,5.9,5.35,0.7,0.1,0.0,0.0,1.23079440071719,1.1203769686140854,39.577041460818215,34.48564375603978,774.6385301680482,674.9849762652091,0.07318934994100969,0.007720719751761509,0.007938436930920242,0.07798718197370627,0.06643219235749005,0.007720719751761509,0.007938436930920242,0.06780277832050151,1.432529779124287,0.1252181947093739,0.1334266190266293,1.526437393655826,1.3002724292717567,0.11365751588709846,0.11600363681555036,1.3270988078151669,0.0,0.23391273930743087,0.0,0.07820114641134686,0.0007136554804540103,0.11042938658595955,0.12316221945369131,0.23801116200842865,676.3784369442033,783.2944370192212,0.0
