basedir,brightThreshold,clType,cltpx,cltpy,dataPath,dist_mod,fit_afe,fit_age,fit_feh,fit_y,fractionBounded,halfLightAngle_bounded,halfLightAngle_filtered,halfLightRad_bounded,halfLightRad_filtered,halfMassAngle_bounded,halfMassAngle_filtered,halfMassRad_bounded,halfMassRad_filtered,imgPath,massDensity_coeff_bounded,massDensity_coeff_err_bounded,massDensity_coeff_err_filtered,massDensity_coeff_filtered,mass_fit_p_bounded,mass_fit_p_filtered,mass_fit_r2_bounded,mass_fit_r2_filtered,mass_intercept_bounded,mass_intercept_err_bounded,mass_intercept_err_filtered,mass_intercept_filtered,mass_slope_bounded,mass_slope_err_bounded,mass_slope_err_filtered,mass_slope_filtered,max_b_r,max_g_mag,meanBoundedProxyMass,meanDist,meanGalacticDist,meanProxyMass,mean_a_g,mean_bounded_b_r,mean_bounded_g_mag,mean_dec,mean_e_bp_rp,mean_par,mean_par_err,mean_par_over_ra,mean_pmdec,mean_pmra,mean_ra,medianAngle_bounded,medianAngle_filtered,medianRad_bounded,medianRad_filtered,min_b_r,min_g_mag,name,noise_cutoff,numBounded,numDensity_coeff_bounded,numDensity_coeff_err_bounded,numDensity_coeff_err_filtered,numDensity_coeff_filtered,pMax,pMin,par_max,par_min,pmdec_max,pmdec_min,pmra_max,pmra_min,radDist,reddening,residual_coeff_bounded,residual_coeff_filtered,residual_scaleAngle_bounded,residual_scaleAngle_filtered,residual_scaleRad_bounded,residual_scaleRad_filtered,scaleAngle_bounded,scaleAngle_err_bounded,scaleAngle_err_filtered,scaleAngle_filtered,scaleAngle_mass_bounded,scaleAngle_mass_err_bounded,scaleAngle_mass_err_filtered,scaleAngle_mass_filtered,scaleRad_bounded,scaleRad_err_bounded,scaleRad_err_filtered,scaleRad_filtered,scaleRad_mass_bounded,scaleRad_mass_err_bounded,scaleRad_mass_err_filtered,scaleRad_mass_filtered,stdev_a_g,stdev_dec,stdev_e_bp_rp,stdev_par,stdev_par_over_ra,stdev_pmdec,stdev_pmra,stdev_ra,totalBoundedProxyMass,totalProxyMass
clusters/,15.0,Open,0.1,12.0,clusters/M50/data/,9.941253231372277,0.0,0.063,0.0,0.2703,0.8799559471365639,0.18009293278829222,0.18009293278829222,3.059315566302766,3.059315566302766,0.23694584203237942,0.24134050034518592,4.025100217300141,4.099754155002158,clusters/M50/plots/,11801.64557737787,443.21550570422187,459.3554459586011,10732.377428679005,0.37334785359067085,0.5156238887396841,0.26635752798905576,0.152569210458956,1.35434229828869,0.10090926140076956,0.09828102404318771,1.2448363683341108,-0.011463985116632415,0.010984612248841,0.010698511965574682,-0.007862584645930365,2.759529,19.825382,1.3280425276879242,973.3087916726448,8751.037915799654,1.229668696869072,0.0,1.1193795437033793,15.15274133979975,-8.37208130959009,0.0,1.0274231657575865,0.08285619693502201,0.009721550851321406,-0.6155078863435762,-0.7111713441379768,105.68516723649702,0.2711649593592541,0.2719930470741405,4.606394978190691,4.6204620578766775,-0.016468048,7.173916,M50,0.8,799.0,7077.489216896668,443.21550570422187,459.3554459586011,6676.876432455543,15.770413458206983,0.4212633149430222,1.18,0.95,-0.25,-1.0,-0.1,-1.2,0.0,0.44,1.428459217817961,1.3158008516309356,42.994077675726786,33.89754601258618,730.3587600897356,575.8320916328088,0.09206822286707982,0.007037788313432458,0.009143001033757713,0.10410789854363299,0.08194615908133354,0.007037788313432458,0.009143001033757713,0.08853525091607407,1.5640022238418483,0.12613124169490286,0.14262920258076056,1.7685253366605787,1.392054403217228,0.11226741138140223,0.12130280482229014,1.5039861203908105,0.0,0.3052350878404876,0.0,0.0523538523972045,0.0004947971779063526,0.15083846766467662,0.240123858277092,0.2958430994967228,1061.1059796226514,1116.5391767571173
