12,0.115687,3.4807,5.1955,-2.8181,12.8595,14.6114,11.6722
13,0.137459,3.4844,5.1338,-2.6667,12.4711,14.1892,11.2907
14,0.161879,3.4891,5.0833,-2.5265,12.1060,13.7856,10.9337
15,0.184172,3.4938,5.0488,-2.4169,11.8166,13.4603,10.6520
16,0.202234,3.4972,5.0237,-2.3375,11.6072,13.2268,10.4481
17,0.218218,3.4998,5.0028,-2.2732,11.4386,13.0408,10.2835
18,0.233517,3.5021,4.9845,-2.2163,11.2898,12.8777,10.1380
19,0.248952,3.5043,4.9675,-2.1627,11.1497,12.7248,10.0010
20,0.268485,3.5070,4.9478,-2.0997,10.9851,12.5454,9.8398
21,0.288781,3.5097,4.9293,-2.0387,10.8251,12.3710,9.6833
22,0.302023,3.5112,4.9199,-2.0038,10.7334,12.2713,9.5934
23,0.309987,3.5121,4.9151,-1.9839,10.6810,12.2141,9.5422
24,0.315445,3.5127,4.9108,-1.9696,10.6435,12.1736,9.5054
25,0.319374,3.5132,4.9067,-1.9584,10.6146,12.1427,9.4770
26,0.321600,3.5131,4.9076,-1.9564,10.6097,12.1380,9.4721
27,0.323493,3.5138,4.9097,-1.9534,10.5994,12.1239,9.4627
28,0.325397,3.5140,4.9058,-1.9462,10.5813,12.1053,9.4447
29,0.327487,3.5142,4.9018,-1.9385,10.5619,12.0851,9.4256
30,0.328965,3.5144,4.9055,-1.9392,10.5620,12.0833,9.4261
31,0.331740,3.5148,4.9015,-1.9303,10.5393,12.0595,9.4037
32,0.335613,3.5152,4.9002,-1.9222,10.5176,12.0355,9.3825
33,0.342681,3.5160,4.8957,-1.9057,10.4742,11.9886,9.3400
34,0.470890,3.5375,4.7869,-1.5727,9.5913,11.0373,8.4751
35,0.493505,3.5430,4.7661,-1.5093,9.4217,10.8592,8.3081
36,0.516622,3.5495,4.7460,-1.4433,9.2435,10.6706,8.1334
37,0.538083,3.5566,4.7282,-1.3798,9.0698,10.4813,7.9650
38,0.557950,3.5638,4.7124,-1.3194,8.9051,10.2851,7.8094
39,0.576711,3.5712,4.6981,-1.2611,8.7403,10.0779,7.6573
40,0.593600,3.5783,4.6856,-1.2077,8.5800,9.8673,7.5131
41,0.609012,3.5851,4.6745,-1.1583,8.4138,9.6421,7.3672
42,0.623081,3.5915,4.6645,-1.1127,8.2485,9.4146,7.2246
43,0.636489,3.5978,4.6553,-1.0690,8.0822,9.1840,7.0832
44,0.649562,3.6040,4.6465,-1.0265,7.9147,8.9521,6.9426
45,0.661558,3.6098,4.6386,-0.9873,7.7578,8.7370,6.8125
46,0.672616,3.6154,4.6315,-0.9510,7.6108,8.5366,6.6915
47,0.682922,3.6205,4.6247,-0.9172,7.4746,8.3533,6.5795
48,0.692728,3.6254,4.6184,-0.8850,7.3468,8.1838,6.4744
49,0.702032,3.6301,4.6125,-0.8545,7.2289,8.0303,6.3769
50,0.710815,3.6345,4.6070,-0.8258,7.1193,7.8894,6.2861
51,0.719116,3.6387,4.6018,-0.7987,7.0175,7.7603,6.2016
52,0.725341,3.6419,4.5978,-0.7785,6.9426,7.6662,6.1391
53,0.731487,3.6450,4.5939,-0.7585,6.8699,7.5757,6.0782
54,0.737554,3.6481,4.5901,-0.7388,6.7990,7.4880,6.0185
55,0.743540,3.6510,4.5862,-0.7195,6.7311,7.4049,5.9609
56,0.749444,3.6540,4.5824,-0.7004,6.6643,7.3237,5.9043
57,0.755208,3.6568,4.5785,-0.6819,6.6006,7.2469,5.8500
58,0.760789,3.6597,4.5749,-0.6637,6.5384,7.1721,5.7970
59,0.766222,3.6624,4.5713,-0.6459,6.4789,7.1010,5.7460
60,0.771548,3.6652,4.5678,-0.6284,6.4206,7.0312,5.6960
61,0.776801,3.6678,4.5642,-0.6112,6.3643,6.9643,5.6476
62,0.782015,3.6705,4.5607,-0.5940,6.3085,6.8982,5.5995
63,0.787210,3.6731,4.5569,-0.5770,6.2544,6.8345,5.5526
64,0.792418,3.6757,4.5531,-0.5599,6.2003,6.7709,5.5057
65,0.797663,3.6782,4.5490,-0.5429,6.1474,6.7093,5.4596
66,0.802967,3.6808,4.5449,-0.5256,6.0940,6.6471,5.4129
67,0.808312,3.6833,4.5403,-0.5083,6.0415,6.5862,5.3668
68,0.813671,3.6858,4.5358,-0.4908,5.9883,6.5246,5.3203
69,0.819007,3.6882,4.5309,-0.4734,5.9365,6.4649,5.2746
70,0.824297,3.6907,4.5262,-0.4559,5.8845,6.4050,5.2288
71,0.829516,3.6930,4.5210,-0.4387,5.8340,6.3472,5.1841
72,0.834624,3.6954,4.5160,-0.4217,5.7841,6.2901,5.1400
73,0.839624,3.6976,4.5108,-0.4050,5.7357,6.2350,5.0971
